Run,Assay Type,AvgSpotLen,BioProject,BioSample,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,facs_sorting,GEO_Accession,Instrument,LibraryLayout,LibrarySelection,LibrarySource,MBases,MBytes,Organism,passage,Platform,ReleaseDate,sample_acc,Sample Name,source_name,SRA Study
SRR2978028,RNA-Seq,51,PRJNA305280,SAMN04321914,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1467615,FACS sorted by CD31+/CD34+,GSM1965343,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,304,199,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1194741,GSM1965343,endothelial cells differentiated from H1,SRP067036
SRR2978029,RNA-Seq,51,PRJNA305280,SAMN04321915,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1467616,FACS sorted by CD31+/CD34+,GSM1965344,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,276,166,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1194739,GSM1965344,endothelial cells differentiated from H1,SRP067036
SRR2978030,RNA-Seq,51,PRJNA305280,SAMN04321916,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1467617,FACS sorted by CD31+/CD34+,GSM1965345,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,340,198,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1194738,GSM1965345,endothelial cells differentiated from H1,SRP067036
SRR2978031,RNA-Seq,51,PRJNA305280,SAMN04321917,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1467618,FACS sorted by CD31+/CD34+,GSM1965346,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,293,179,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1194740,GSM1965346,endothelial cells differentiated from H1,SRP067036
SRR2978032,RNA-Seq,51,PRJNA305280,SAMN04321918,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1467619,FACS sorted by CD31+/CD34+,GSM1965347,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,556,320,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1194737,GSM1965347,endothelial cells differentiated from H1,SRP067036
SRR2978033,RNA-Seq,51,PRJNA305280,SAMN04321919,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1467620,FACS sorted by CD31+/CD34+,GSM1965348,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,517,298,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1194736,GSM1965348,endothelial cells differentiated from H1,SRP067036
SRR2978034,RNA-Seq,51,PRJNA305280,SAMN04321920,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1467621,FACS sorted by CD31+/CD34+,GSM1965349,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,405,233,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1194735,GSM1965349,endothelial cells differentiated from H1,SRP067036
SRR2978035,RNA-Seq,51,PRJNA305280,SAMN04321921,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1467622,FACS sorted by CD31+/CD34+,GSM1965350,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,445,257,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1194734,GSM1965350,endothelial cells differentiated from H1,SRP067036
SRR2978036,RNA-Seq,51,PRJNA305280,SAMN04321922,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1467623,FACS sorted by CD31+/CD34+,GSM1965351,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,503,299,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1194733,GSM1965351,endothelial cells differentiated from H1,SRP067036
SRR2978037,RNA-Seq,51,PRJNA305280,SAMN04321923,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1467624,FACS sorted by CD31+/CD34+,GSM1965352,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,570,328,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1194731,GSM1965352,endothelial cells differentiated from H1,SRP067036
SRR2978038,RNA-Seq,51,PRJNA305280,SAMN04321924,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1467625,FACS sorted by CD31+/CD34+,GSM1965353,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,399,251,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1194730,GSM1965353,endothelial cells differentiated from H1,SRP067036
SRR2978039,RNA-Seq,51,PRJNA305280,SAMN04321925,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1467626,FACS sorted by CD31+/CD34+,GSM1965354,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,481,303,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1194729,GSM1965354,endothelial cells differentiated from H1,SRP067036
SRR2978040,RNA-Seq,51,PRJNA305280,SAMN04321866,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1467627,FACS sorted by CD31+/CD34+,GSM1965355,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,596,347,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1194732,GSM1965355,endothelial cells differentiated from H1,SRP067036
SRR2978041,RNA-Seq,51,PRJNA305280,SAMN04321867,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1467628,FACS sorted by CD31+/CD34+,GSM1965356,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,633,362,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1194728,GSM1965356,endothelial cells differentiated from H1,SRP067036
SRR2978042,RNA-Seq,51,PRJNA305280,SAMN04321868,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1467629,FACS sorted by CD31+/CD34+,GSM1965357,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,525,314,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1194727,GSM1965357,endothelial cells differentiated from H1,SRP067036
SRR2978043,RNA-Seq,51,PRJNA305280,SAMN04321869,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1467630,FACS sorted by CD31+/CD34+,GSM1965358,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,255,150,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1194726,GSM1965358,endothelial cells differentiated from H1,SRP067036
SRR2978044,RNA-Seq,51,PRJNA305280,SAMN04321870,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1467631,FACS sorted by CD31+/CD34+,GSM1965359,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,454,264,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1194725,GSM1965359,endothelial cells differentiated from H1,SRP067036
SRR2978045,RNA-Seq,51,PRJNA305280,SAMN04321871,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1467632,FACS sorted by CD31+/CD34+,GSM1965360,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,563,323,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1194723,GSM1965360,endothelial cells differentiated from H1,SRP067036
SRR2978046,RNA-Seq,51,PRJNA305280,SAMN04321872,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1467633,FACS sorted by CD31+/CD34+,GSM1965361,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,406,236,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1194722,GSM1965361,endothelial cells differentiated from H1,SRP067036
SRR2978047,RNA-Seq,51,PRJNA305280,SAMN04321873,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1467634,FACS sorted by CD31+/CD34+,GSM1965362,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,607,352,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1194721,GSM1965362,endothelial cells differentiated from H1,SRP067036
SRR2978048,RNA-Seq,51,PRJNA305280,SAMN04321874,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1467635,FACS sorted by CD31+/CD34+,GSM1965363,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,446,270,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1194720,GSM1965363,endothelial cells differentiated from H1,SRP067036
SRR2978049,RNA-Seq,51,PRJNA305280,SAMN04321875,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1467636,FACS sorted by CD31+/CD34+,GSM1965364,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,647,376,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1194724,GSM1965364,endothelial cells differentiated from H1,SRP067036
SRR2978050,RNA-Seq,51,PRJNA305280,SAMN04321876,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1467637,FACS sorted by CD31+/CD34+,GSM1965365,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,681,399,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1194719,GSM1965365,endothelial cells differentiated from H1,SRP067036
SRR2978051,RNA-Seq,51,PRJNA305280,SAMN04321877,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1467638,FACS sorted by CD31+/CD34+,GSM1965366,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,388,222,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1194718,GSM1965366,endothelial cells differentiated from H1,SRP067036
SRR2978052,RNA-Seq,51,PRJNA305280,SAMN04321878,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1467639,FACS sorted by CD31+/CD34+,GSM1965367,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,438,253,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1194717,GSM1965367,endothelial cells differentiated from H1,SRP067036
SRR2978053,RNA-Seq,51,PRJNA305280,SAMN04321879,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1467640,FACS sorted by CD31+/CD34+,GSM1965368,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,352,205,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1194716,GSM1965368,endothelial cells differentiated from H1,SRP067036
SRR2978054,RNA-Seq,51,PRJNA305280,SAMN04321880,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1467641,FACS sorted by CD31+/CD34+,GSM1965369,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,483,279,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1194715,GSM1965369,endothelial cells differentiated from H1,SRP067036
SRR2978055,RNA-Seq,51,PRJNA305280,SAMN04321881,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1467642,FACS sorted by CD31+/CD34+,GSM1965370,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,450,260,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1194714,GSM1965370,endothelial cells differentiated from H1,SRP067036
SRR2978056,RNA-Seq,51,PRJNA305280,SAMN04321882,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1467643,FACS sorted by CD31+/CD34+,GSM1965371,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,531,309,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1194712,GSM1965371,endothelial cells differentiated from H1,SRP067036
SRR2978057,RNA-Seq,51,PRJNA305280,SAMN04321883,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1467644,FACS sorted by CD31+/CD34+,GSM1965372,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,458,266,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1194713,GSM1965372,endothelial cells differentiated from H1,SRP067036
SRR2978058,RNA-Seq,51,PRJNA305280,SAMN04321884,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1467645,FACS sorted by CD31+/CD34+,GSM1965373,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,548,320,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1194711,GSM1965373,endothelial cells differentiated from H1,SRP067036
SRR2978059,RNA-Seq,51,PRJNA305280,SAMN04321885,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1467646,FACS sorted by CD31+/CD34+,GSM1965374,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,461,266,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1194710,GSM1965374,endothelial cells differentiated from H1,SRP067036
SRR2978060,RNA-Seq,51,PRJNA305280,SAMN04321886,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1467647,FACS sorted by CD31+/CD34+,GSM1965375,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,242,138,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1194709,GSM1965375,endothelial cells differentiated from H1,SRP067036
SRR2978061,RNA-Seq,51,PRJNA305280,SAMN04321887,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1467648,FACS sorted by CD31+/CD34+,GSM1965376,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,402,233,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1194708,GSM1965376,endothelial cells differentiated from H1,SRP067036
SRR2978062,RNA-Seq,51,PRJNA305280,SAMN04321888,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1467649,not sorted,GSM1965377,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,249,166,Homo sapiens,passage 8-12,ILLUMINA,2016-07-22T00:00:00Z,SRS1194707,GSM1965377,human foreskin fibroblast,SRP067036
SRR2978063,RNA-Seq,51,PRJNA305280,SAMN04321889,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1467650,not sorted,GSM1965378,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,293,207,Homo sapiens,passage 8-12,ILLUMINA,2016-07-22T00:00:00Z,SRS1194706,GSM1965378,human foreskin fibroblast,SRP067036
SRR2978064,RNA-Seq,51,PRJNA305280,SAMN04321890,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1467651,not sorted,GSM1965379,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,448,275,Homo sapiens,passage 8-12,ILLUMINA,2016-07-22T00:00:00Z,SRS1194705,GSM1965379,human foreskin fibroblast,SRP067036
SRR2978065,RNA-Seq,51,PRJNA305280,SAMN04321891,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1467652,not sorted,GSM1965380,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,336,241,Homo sapiens,passage 8-12,ILLUMINA,2016-07-22T00:00:00Z,SRS1194704,GSM1965380,human foreskin fibroblast,SRP067036
SRR2978066,RNA-Seq,51,PRJNA305280,SAMN04321892,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1467653,not sorted,GSM1965381,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,403,253,Homo sapiens,passage 8-12,ILLUMINA,2016-07-22T00:00:00Z,SRS1194703,GSM1965381,human foreskin fibroblast,SRP067036
SRR2978067,RNA-Seq,51,PRJNA305280,SAMN04321893,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1467654,not sorted,GSM1965382,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,376,265,Homo sapiens,passage 8-12,ILLUMINA,2016-07-22T00:00:00Z,SRS1194702,GSM1965382,human foreskin fibroblast,SRP067036
SRR2978068,RNA-Seq,51,PRJNA305280,SAMN04321894,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1467655,not sorted,GSM1965383,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,483,332,Homo sapiens,passage 8-12,ILLUMINA,2016-07-22T00:00:00Z,SRS1194701,GSM1965383,human foreskin fibroblast,SRP067036
SRR2978069,RNA-Seq,51,PRJNA305280,SAMN04321895,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1467656,not sorted,GSM1965384,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,507,322,Homo sapiens,passage 8-12,ILLUMINA,2016-07-22T00:00:00Z,SRS1194700,GSM1965384,human foreskin fibroblast,SRP067036
SRR2978070,RNA-Seq,51,PRJNA305280,SAMN04321536,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1467657,not sorted,GSM1965385,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,615,376,Homo sapiens,passage 8-12,ILLUMINA,2016-07-22T00:00:00Z,SRS1194699,GSM1965385,human foreskin fibroblast,SRP067036
SRR2978071,RNA-Seq,51,PRJNA305280,SAMN04321537,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1467658,not sorted,GSM1965386,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,423,284,Homo sapiens,passage 8-12,ILLUMINA,2016-07-22T00:00:00Z,SRS1194698,GSM1965386,human foreskin fibroblast,SRP067036
SRR2978072,RNA-Seq,51,PRJNA305280,SAMN04321547,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1467659,not sorted,GSM1965387,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,419,286,Homo sapiens,passage 8-12,ILLUMINA,2016-07-22T00:00:00Z,SRS1194697,GSM1965387,human foreskin fibroblast,SRP067036
SRR2978073,RNA-Seq,51,PRJNA305280,SAMN04321538,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1467660,not sorted,GSM1965388,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,584,354,Homo sapiens,passage 8-12,ILLUMINA,2016-07-22T00:00:00Z,SRS1194695,GSM1965388,human foreskin fibroblast,SRP067036
SRR2978074,RNA-Seq,51,PRJNA305280,SAMN04321539,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1467661,not sorted,GSM1965389,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,562,340,Homo sapiens,passage 8-12,ILLUMINA,2016-07-22T00:00:00Z,SRS1194694,GSM1965389,human foreskin fibroblast,SRP067036
SRR2978075,RNA-Seq,51,PRJNA305280,SAMN04321540,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1467662,not sorted,GSM1965390,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,514,311,Homo sapiens,passage 8-12,ILLUMINA,2016-07-22T00:00:00Z,SRS1194696,GSM1965390,human foreskin fibroblast,SRP067036
SRR2978076,RNA-Seq,51,PRJNA305280,SAMN04321541,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1467663,not sorted,GSM1965391,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,480,289,Homo sapiens,passage 8-12,ILLUMINA,2016-07-22T00:00:00Z,SRS1194693,GSM1965391,human foreskin fibroblast,SRP067036
SRR2978077,RNA-Seq,51,PRJNA305280,SAMN04321542,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1467664,not sorted,GSM1965392,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,528,317,Homo sapiens,passage 8-12,ILLUMINA,2016-07-22T00:00:00Z,SRS1194691,GSM1965392,human foreskin fibroblast,SRP067036
SRR2978078,RNA-Seq,51,PRJNA305280,SAMN04321543,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1467665,not sorted,GSM1965393,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,540,337,Homo sapiens,passage 8-12,ILLUMINA,2016-07-22T00:00:00Z,SRS1194690,GSM1965393,human foreskin fibroblast,SRP067036
SRR2978079,RNA-Seq,51,PRJNA305280,SAMN04321544,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1467666,not sorted,GSM1965394,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,564,344,Homo sapiens,passage 8-12,ILLUMINA,2016-07-22T00:00:00Z,SRS1194692,GSM1965394,human foreskin fibroblast,SRP067036
SRR2978080,RNA-Seq,51,PRJNA305280,SAMN04321545,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1467667,not sorted,GSM1965395,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,467,309,Homo sapiens,passage 8-12,ILLUMINA,2016-07-22T00:00:00Z,SRS1194689,GSM1965395,human foreskin fibroblast,SRP067036
SRR2978081,RNA-Seq,51,PRJNA305280,SAMN04321546,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1467668,not sorted,GSM1965396,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,847,515,Homo sapiens,passage 8-12,ILLUMINA,2016-07-22T00:00:00Z,SRS1194688,GSM1965396,human foreskin fibroblast,SRP067036
SRR2978082,RNA-Seq,51,PRJNA305280,SAMN04321548,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1467669,not sorted,GSM1965397,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,425,290,Homo sapiens,passage 8-12,ILLUMINA,2016-07-22T00:00:00Z,SRS1194686,GSM1965397,human foreskin fibroblast,SRP067036
SRR2978083,RNA-Seq,51,PRJNA305280,SAMN04321549,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1467670,not sorted,GSM1965398,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,574,382,Homo sapiens,passage 8-12,ILLUMINA,2016-07-22T00:00:00Z,SRS1194687,GSM1965398,human foreskin fibroblast,SRP067036
SRR2978084,RNA-Seq,51,PRJNA305280,SAMN04321550,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1467671,not sorted,GSM1965399,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,615,381,Homo sapiens,passage 8-12,ILLUMINA,2016-07-22T00:00:00Z,SRS1194685,GSM1965399,human foreskin fibroblast,SRP067036
SRR2978085,RNA-Seq,51,PRJNA305280,SAMN04321551,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1467672,not sorted,GSM1965400,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,642,387,Homo sapiens,passage 8-12,ILLUMINA,2016-07-22T00:00:00Z,SRS1194683,GSM1965400,human foreskin fibroblast,SRP067036
SRR2978086,RNA-Seq,51,PRJNA305280,SAMN04321552,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1467673,not sorted,GSM1965401,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,475,300,Homo sapiens,passage 8-12,ILLUMINA,2016-07-22T00:00:00Z,SRS1194682,GSM1965401,human foreskin fibroblast,SRP067036
SRR2978087,RNA-Seq,51,PRJNA305280,SAMN04321553,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1467674,not sorted,GSM1965402,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,722,432,Homo sapiens,passage 8-12,ILLUMINA,2016-07-22T00:00:00Z,SRS1194684,GSM1965402,human foreskin fibroblast,SRP067036
SRR2978088,RNA-Seq,51,PRJNA305280,SAMN04321554,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1467675,not sorted,GSM1965403,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,630,379,Homo sapiens,passage 8-12,ILLUMINA,2016-07-22T00:00:00Z,SRS1194681,GSM1965403,human foreskin fibroblast,SRP067036
SRR2978089,RNA-Seq,51,PRJNA305280,SAMN04321555,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1467676,not sorted,GSM1965404,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,474,292,Homo sapiens,passage 8-12,ILLUMINA,2016-07-22T00:00:00Z,SRS1194680,GSM1965404,human foreskin fibroblast,SRP067036
SRR2978090,RNA-Seq,51,PRJNA305280,SAMN04321556,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1467677,not sorted,GSM1965405,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,604,364,Homo sapiens,passage 8-12,ILLUMINA,2016-07-22T00:00:00Z,SRS1194679,GSM1965405,human foreskin fibroblast,SRP067036
SRR2978091,RNA-Seq,51,PRJNA305280,SAMN04321557,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1467678,not sorted,GSM1965406,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,721,439,Homo sapiens,passage 8-12,ILLUMINA,2016-07-22T00:00:00Z,SRS1194678,GSM1965406,human foreskin fibroblast,SRP067036
SRR2978092,RNA-Seq,51,PRJNA305280,SAMN04321558,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1467679,not sorted,GSM1965407,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,495,303,Homo sapiens,passage 8-12,ILLUMINA,2016-07-22T00:00:00Z,SRS1194677,GSM1965407,human foreskin fibroblast,SRP067036
